205	180599	131	180799
206	180999	131	181200
203	181400	133	181600
204	181800	133	181999
205	182199	127	182400
198	182599	133	182799
208	182999	131	183200
208	183400	135	183600
204	183800	129	183999
206	184199	134	184400
208	184599	130	184799
202	184999	135	185200
211	185399	130	185600
212	185800	131	185999
207	186199	134	186400
210	186599	131	186799
208	186999	127	187200
210	187400	125	187600
215	187799	127	187999
215	188199	138	188400
208	188599	128	188799
207	188999	132	189200
215	189399	130	189599
213	189800	138	190000
212	190199	133	190400
212	190599	133	190799
206	190999	133	191200
213	191400	133	191600
215	191800	131	191999
214	192199	129	192400
221	192599	130	192799
215	192999	133	193200
220	193400	129	193600
217	193800	131	193999
215	194199	134	194400
217	194599	130	194799
221	194999	130	195200
218	195399	128	195600
223	195800	132	195999
219	196199	132	196400
217	196599	131	196799
225	196999	134	197200
221	197400	130	197600
226	197799	133	197999
217	198199	136	198400
224	198599	132	198799
222	198999	133	199200
224	199399	130	199599
225	199800	133	200000
223	200199	128	200400
219	200599	134	200799
228	200999	128	201200
220	201400	129	201600
230	201800	133	201999
226	202199	132	202400
229	202599	133	202799
223	202999	133	203200
227	203400	133	203600
233	203800	129	203999
227	204199	136	204400
227	204599	132	204799
227	204999	131	205200
230	205399	132	205600
233	205800	139	205999
229	206199	125	206400
241	206599	130	206799
231	206999	130	207200
229	207400	128	207600
229	207799	130	207999
233	208199	131	208400
231	208599	133	208799
231	208999	133	209200
235	209399	131	209599
233	209800	128	210000
232	210199	136	210400
235	210599	133	210799
231	210999	131	211200
241	211400	131	211600
239	211800	135	211999
241	212199	136	212400
241	212599	130	212799
240	212999	132	213200
244	213400	133	213600
239	213800	127	213999
236	214199	126	214400
241	214599	130	214799
237	214999	129	215200
242	215399	137	215600
238	215800	134	215999
241	216199	136	216400
243	216599	134	216799
248	216999	133	217200
248	217400	133	217600
243	217799	132	217999
242	218199	135	218400
249	218599	135	218799
247	218999	132	219200
247	219399	132	219599
246	219800	133	220000
245	220199	130	220400
246	220599	129	220799
247	220999	133	221200
248	221400	128	221600
248	221800	134	221999
257	222199	133	222400
239	222599	131	222799
256	222999	132	223200
255	223400	133	223600
247	223800	133	223999
248	224199	133	224400
254	224599	135	224799
254	224999	136	225200
257	225399	127	225600
253	225800	132	225999
256	226199	129	226400
258	226599	134	226799
257	226999	131	227200
255	227400	132	227600
254	227799	130	227999
259	228199	136	228400
260	228599	133	228799
260	228999	132	229200
254	229399	132	229599
255	229800	132	230000
259	230199	131	230400
261	230599	132	230799
262	230999	131	231200
262	231400	135	231600
263	231800	126	231999
259	232199	137	232400
267	232599	137	232799
262	232999	133	233200
265	233400	134	233600
263	233800	135	233999
259	234199	127	234400
264	234599	131	234799
263	234999	134	235200
269	235399	134	235600
258	235800	129	235999
268	236199	134	236400
266	236599	131	236799
266	236999	133	237200
267	237400	136	237600
269	237799	133	237999
275	238199	132	238400
267	238599	137	238799
272	238999	136	239200
265	239399	132	239599
272	239800	136	240000
265	240199	127	240400
274	240599	132	240799
269	240999	133	241200
265	241400	132	241600
274	241800	130	241999
269	242199	135	242400
269	242599	133	242799
274	242999	131	243200
273	243400	129	243600
272	243800	133	243999
274	244199	130	244400
272	244599	137	244799
277	244999	129	245200
278	245399	132	245600
277	245800	133	245999
280	246199	129	246400
280	246599	131	246799
280	246999	127	247200
274	247400	126	247600
284	247799	134	247999
282	248199	132	248400
280	248599	132	248799
280	248999	140	249200
281	249399	136	249599
278	249800	139	250000
277	250199	139	250400
283	250599	132	250799
280	250999	133	251200
282	251400	136	251600
287	251800	130	251999
285	252199	132	252400
287	252599	130	252799
288	252999	133	253200
286	253400	129	253600
285	253800	130	253999
284	254199	135	254400
